NU_INSCRICAO,NU_NOTA_MT
1c622d1913621a5098abd59c31fbba4bfd423bde,469.09849926305384
76ba050e64ad100b856f0eaabd8f539d5c7dd185,469.0793074465179
1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82,469.0710479038957
0e0f3edd6942644821f3a524324257f3a073ca2a,469.0667703378719
3e18aea5e0898b4897982b585efcd5d41ffa2310,469.0294202485401
e4429cb4643af3638695f52912a9594f6bb5254a,468.99001530739196
b8b5e0fc1b8ec5cbe78122472cbe1c8f7981412c,468.98396679388014
15d811e8440d558502b346d45cf65d3ddf47daa8,468.97982982399657
0aaadc32071165f37cbb249e0254aa66ccab18d9,468.9519444897899
5a620d93a07732b713ce1c5f8b1207fe4ddc2db5,468.9427634691097
8e397c184b99d98a6321ece206c14e060259f972,468.93198099988393
e18348afecf00cc3d88f3ba48351ce1843f220a0,468.90750070318165
c2a3b1e616990b4bd16e87371ac213138c6cf4b5,468.9055781411942
6c87ada1d8e495221372e2b9f4a37bb313516acf,468.8969908492145
ddd777e1831b4503bf1ab99610fd57852b52b2c1,468.7471631945003
cfe0f454f1fd932111f000ae3ef25a0674514ff5,468.74134266612526
42912f0e7b1297d886daa4a11c6d6283c7b69456,468.63609592477
d54dec655efe753f1e715ff5ff416637369e00d0,468.6033176813475
520c60d32fd2af8be76abd332859b36d8ae45900,468.5127296503921
8e8f49fcf2282dc438f26b828dcdfda95714ff30,468.4882995614457
4eb012933907d41c6a44cd988caef09980ac4115,468.4675234461321
93f6002c174ea7b386b1a909d97c9cc8f20e33b5,468.43196720371367
5c378b023c3836ce7110247108b52a8e954d598f,468.356239116208
e764e0c5d6420b20733cd195050ece92813088a8,468.2263410621628
a684d0f8cbd3951c1aa7f0eb17207255da6a5342,468.125499148756
5f24797405feec0644f2812280b34c0fac312f47,468.11670427275385
e47ac34321aff278622b31bce9efaaea3d4b30bf,468.1013610810288
b96064b65630b4832f20c47ce3b7ed5f9be9a052,468.08727083089184
dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,468.07220978110445
6f60400a1f53a48778f9465c01595cc8c514517f,468.053369750794
f837a4cb05a5fd59d20138182f5e8c721eadd584,468.00339812016597
e046ad101fdafcc2bff2938bc966371938895165,467.9607247620713
795a0f18bbf908f2fb42b0cc4c2eb1d5db0697d8,467.946182820751
5d512b268fab727b301b594cbf06ffca603b8871,467.90615482577914
964e5231f3726b65b2ee6be9dab3ab4d7fd67999,467.8419156778982
396393b00220c19d1da779dd40277ab033825c5b,467.710983758923
04cfb620b1eb06630e0d862b68be99db24ef590b,467.69238162343805
8030565e2eeb236bd49a4f2d27d4220ea15ddc97,467.68576780069753
aefe10e88b12c2db5e2c4042ec84d542afa34436,467.655751858602
8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66,467.60937968312874
3755a5ec829fa0547656bda8ad7e14aff33c96c0,467.5810372089006
bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,467.56508665965356
7850f9f3c5731f172b45256f7e6da2ae05b2a6e0,467.56420794682407
ee802970bc71823875a11b790d98a34c6601e35f,467.56139950664544
995227ee49cf6476b7ff6592e08a6378516e2879,467.5355870479657
d3380c010e39f08a398b07639fe9f091f9d6ebad,467.3927484100358
10f8e410cadeee997d11e86ed5749c98c184f102,467.3458223672155
e69b5d8f8430cd964b40d2e5d0cb6b7d2e80a119,467.1971297662279
5911190ceb2db55c7da20dbf62a6bde6ef6e86ac,467.1143061571331
ad12d43e69656e89951352925b1783b8f52e461a,467.09033727517556
4ed06d726e3468ed98caf7237a28ac97151d2f29,467.0568912640759
1a46d99716282410d1170f0f35069b34e34415d4,466.97017488581605
ca7b735d284c323a2a5a8e07da8e6adf767b8e23,466.877673666993
947c15e258fbe04cbe9e6beffd2c8a16b959d781,466.8773371080037
e276f34dc8fd34f3d5e5a83941f35d833f82c73f,466.862123712783
30ddf113f77266181ef7bf57ea7d4ca3f505fec7,466.81871668328137
1e48758bf7f8af48969afa1e56ffee66f92f41d2,466.7992453984851
67833093fd0fde740199378acf55c33de750736f,466.77683004319226
ddbf5769bc4a6fb2aa16e5a031d8eb7796d1c04c,466.771252629288
97a587003c6f723b3fec6e0bad35b6262585dac0,466.7690318982346
923538833160e8432636c88e8119378a43b3d766,466.69223835010007
1a2d6c5553902c5d6bd9564b563e8563f0aca091,466.6455205501809
8637d558542ccd4a1cd1d3ab336711edad60a966,466.64150365307484
52feee56c52b89353482d8ff79596da74721397d,466.62709560324305
c389d7fe6b068ae69d9e18e860116bf3e83729f5,466.6227764613342
ddb5b429fe29a19b9fc2c71ba1d9103334f001c9,466.5893714575604
8eba2f0dcd23a99655dec302ddeeb45a96353a2a,466.58200709738946
562bb73f31a3db46c653a8f0f6eaeafa26f84d9a,466.5607703738854
131010225a14ea18fa1748a59efd6413fc0eb338,466.5463513942363
132afa9d6557cfe2a487466721579a24d16b4de2,466.54071978294866
7a6cfc0a6ff76f6067adc1ec538cd3c0ba5cb435,466.53736531021883
9dd4dd007aff50518581e51b6ea8b3e68abc6496,466.48579858108286
7d12a3dcba309255f5e841bd9ed885f2195466bb,466.4178738864177
d0bcfe9679bd2422e061bd289c756a932b741261,466.3870226062875
f6a9fef0f0923c9d4b12621ee58484f2ab0e838f,466.3646519112936
664d87f57ae3dbeef8615f9d75471b4d41806ce5,466.31507658677754
1980b884a95091958fed36f2a25f4f67d951307a,466.30858373631247
a22cd8d6b6ce7424065e477f2973bfd49b1ff2d6,466.29991429235326
69b4c9886f0b98ca820ce2308b82eaf80c8447f2,466.21366093914946
9b11807d3cd299ae7c4673b996efde237367869f,466.1482255863199
f23f69e494720b1e2ca6974f99ecae716aa96e86,466.11700812036867
cb6ffc83e9949e6ed72779c670ea9a375ac367fe,466.0851814429181
940358b0bbccb29c1d2a79529b2172c43da6cf7b,465.97752493950316
109a57e6dcbeef5ab2b118a8cad102b4df38fb64,465.9509073830159
edbd98c2275dc5ea15a988e19993c9363766ccad,465.8624432073904
331cfb9e53861cd1304a66385b1f91bd844f9ae7,465.8549941349329
964348513599cff01cda30441227c8fb7aaa3918,465.820637923953
6de1d7f2ad49d20e5782f8cacf4f0b677ff2d316,465.80240620812043
f26f3bce0c4c398dfe5071284c0a6d6b8a4882b5,465.6472095312496
d0f374744988d2e00259eff834a1906ebf18aebb,465.63222871359096
ba1d192a71d5ac1a0b9a30bf3c80ef9dc59fefa2,465.5301303602703
39de7b7dc1c52dd45dbe223a0a59658a5431363a,465.5274398430527
2afe4d6b09c9f547adc605c22211554a6217113b,465.5271991697714
0968f25447365f5338e2183ff45e60ac1cbc662b,465.4479166989316
df7d7db821755b6e9a024a3cebe06b8155d9c708,465.42360078113023
e656d6bad65c93fb2880f1eba5037008c8e75774,465.34363817716394
a1e1b1477bc37f3aaf4359bdef31cab9f8d4fffa,465.3396824618534
251bf22232ba2e8e2770231ad11f747bc3b29c0a,465.30137709031345
a57d893c8ae0a2ddceefb6c117e28d2e86070fc3,465.2872227948022
48567b1c49438b0b24e7e338372e08c6b9f09818,465.27002718301685
d2c2bbfac45a0b703f1b210d57c7fd27d76a17ed,465.1727208544943
056028a99ffb0a5ea756b5d92f7933810c3b8b85,465.11944894832175
e6b0a19633e93aa0e26b5644d0142d79c7526d5d,465.02439262941397
2bf1e3cfb43778286f4b43c4e1623b4ed5fa2d00,465.01292483957934
7899c0db9af232a376d83c2756e9a32d5a7316fc,464.9787554802846
e5099c2b9af1492528206c5324fc629b53d39b8e,464.94576061824284
ddd68576dd27c673687d8b04057adc396a75f566,464.93744698970596
b92d0e89e7a9c536135e7f7086b60784da9958fc,464.913807767148
6aba74ebcbbdb7b9f2a4483adeb769de06403004,464.8799322727101
e344b143564758967850014da3f4ef10f3c63dec,464.76855076121655
72476117cd53a73c2173cf5ac81e4def90f96ee6,464.7192720929329
4454433a9e3b8271e0f3e2c10cb45366bbe8e24f,464.6817436289574
8ef569044b4ad923c3dc8ba443b1edd734a8658d,464.6499044941466
3647197d7dea6d9ff3aaa235df84f213f13fe0bb,464.63487248397877
ba3b8c7ad441d5ab525a57750951c6008c9a0ce2,464.6094296575567
9cb5797ed8f7ede425ba307f769774b42460774c,464.5802082278781
91ad537addbefedbffea29b2e976be7381702f7c,464.5569287877712
0753fb1c8fde85c5d77b94100e6f998ea604561f,464.5528876459394
d2df9bf43957d71f39d125ebfed6f161ec23af1d,464.5210504630605
aacb834258765a2959ee63c57d2be4923d11a696,464.48569693362583
c6d8390bbb0c91ef180da9e1c67318010bd84083,464.44388703198996
8bd427155d8fbac266279acd0e1cfbd04198f2c3,464.41174327622764
47a9b7e5ce0334e224ba751013cb77accc89dd5c,464.3110510457788
dc7a06efb8feb5e397b1d57d5478e2965322e80e,464.25528938213347
3dfa7872aa3b128de6e8c5ff5d59b094bcf11834,464.2188909282402
9785b7d9ca2e8dccfe60ecc0cd2abe1ff51906be,464.1196403578496
da7885599ac3e75dc61291a5b5cbfd3052e031b3,464.1035628073773
ac622d213a881f9eafabd518aeb3aaa5b45db706,464.02649648451813
cf5e89f010b2d55d05ba17987f0c589c9e5fcbd1,463.99892866309744
d920d310fa85f5d607cddd3f366d1fb4901372da,463.97530824030434
bc44f7f52c8e06d0de82f9c039b9da38d1b3a76d,463.9187578698183
7cfb1d64261039d25784ecc70e9bf286ac9492c9,463.90854442884194
5b0ed5b582de51c6377b545ba47ee47a1e1a57da,463.88293007740475
8298e89f71c60462bb6195411609712279447164,463.8578548515705
c9ecbf22a91c001f53f7f25dc3cb40da9bab049d,463.78708201049926
7d247b0fb405158b5a44713ee2166dbf000cddde,463.7345916087904
92d26d442aa39811a925e409313c2155c70bd207,463.65795610145193
0e73b58cec76df2157ab56c542b60059ff144699,463.6124362588772
b7cd06881323be20dd9ec9bc192a27663af06c3f,463.5920338210001
0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc,463.5594071142549
c9c74863e650894c407ecff2e859d545add51127,463.5103922560142
ced4913c2220be57c54bc9f87bb4f441d5976671,463.48042452031245
6e7b038e1674189f078a141b93694e48a883f930,463.4258193610095
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,463.4202299444375
6f3c39ad7d70a21397b82f781d22b15c0eb19756,463.4200166362543
e19c44f83bbd09c6a4225663c603f66d32b8edb6,463.27037112248127
8b9fea02641babf2396079c6edfed9abb45117bf,463.22920692219924
e43b3be95a5a9179c73e5b5fa0e56a3df1603c77,463.1961375612917
1933703dbe039b2c6ae49bbe3faabf5ca31f4d79,463.1934910198934
30edcfb2fedc1ac7f8d7da9d2005648ed3c759c0,463.15408824580726
71edcb6d78fbeb0509dab5efc8829fd557014af7,463.15014874576093
baa3231770de496cd7901551292411fcd175d6a5,463.1303554796334
be725ab1c9a7ebcb64ca2208556f135c601c0795,463.0984099251385
c6121365516341e821fd548da778f5b13660f16b,463.00555114638576
3c7d52ad907c55f7334346a768b44288ebb5b72e,462.9988087386665
c23027593c25c62587d6fc1bf61120f8d76ed0d3,462.99045268635933
4ed7ae24be2a2bef1934ba9591b8a97e3b96ec03,462.9815556132164
1d705b7b461dfd626645d5df319ab733c1c1ca73,462.97675584476076
1a242be3387cf3bd1c90a62db737b14079c2823e,462.95835784686153
e418fbb77e6ff4103205f3b7f6a66d53183d809b,462.95754360132327
0950ced524718e7354726002cce923bfd5768972,462.95327900547846
040e479d45f83b7944be895d04b035489e544ab1,462.9258425029801
106b58912414f794e754883865bf6e4cf68adfbc,462.90864571437254
badade3f2d6776a6891e6920261f9314482ff045,462.8635352842137
ce11a825c9d7995c37f8904cd25933a0ee3cefd3,462.80981027671567
dd96b2eafc3318b01a1659d420a0fe5a00e308d1,462.76330078564865
a75fa8770257e7c9368d059fe53d9ef431f4bdef,462.7452229975496
a6f92b5e2a7046523db5a50942996836361b47c6,462.643854250283
50a0e7183e16dff0f02b57b87cab72d20733eb95,462.6106148342466
fc0624bcc7e605b2d20a3a16857675498491654e,462.60120057220314
1ad51bbf7c21c610b0ac548d521f32e674fb524f,462.57287338021905
cb8ea4b4612b148ff0f94cf4cde040bffe252e42,462.35258892986906
77d79a5c381957021fc681799da327c0e12bf95f,462.3049282955893
d6fcbd5b243909efcec1164b373141a90d51a4ec,462.1381371033915
b4d92ef68697a52731950962efeef7732c598a29,462.10122215705235
2e4aa161f3b3cfc370ef03b4bdeb200e4fe23d65,462.01517384307215
0aeda4fe9e875953e289c7862e8bdf93748498fe,461.99670477982414
e5bb65ebf3a09635c7d3ea32f93abc45e54e83b9,461.98682712894305
7445f90d807cb216b27ef662dcda107e59ef9ef4,461.9272412884538
c59b370d3aa06b68878c836bceac844953d74972,461.91788408466203
0ad550be8cde711aeada9e58057aa60bbc3987dd,461.89695187816375
400ec815cedf2d170884f5ea8efbf116005a8b5e,461.8833487968767
4a4ab9301a90def2ad3dde2468dd99b248db0bed,461.8073803769755
8a5188b0f652cf86b6ccee11ab9a09bd80ce163d,461.78633974872804
17b6e43bff847be21256a445590fa7a7ea7c1b88,461.7433062526993
33e5ac627bb4d6ee3a31129aba4cc86b83d8a0a5,461.7341580454971
580c34923cbde328e0aef1641dd02033fc862c04,461.7330084738303
71b6c0ff2cf1ea9e3dca0f24e45d2224fdc718f2,461.73058320013564
061ff1e6d897f2f8dc6cfabe7353a534b9394b9d,461.7144493332633
30fd3c461823b211ad79159256fdb3eb101deff0,461.6752843327069
8f751f14b74f7a5583bfaf744c90299d3b02f60f,461.63207831644115
b4e3a0b877e12f70ec2fd814a664e3830107615c,461.5973543623207
bb88ac36b666abc27de374d89bc8c931c62a4f6a,461.525549238059
e059864c63b852d5f1f83abdcc538dc25d8a22f4,461.5205755571514
85fbd5d12e7a1c7fdba81bb79484c7ed02cbe52f,461.4777807240955
06d6f83e37a1a70421c8c8d645386424895e09d6,461.4752129874496
768fc57d371dec37913eb51f11818650d83b7e63,461.46133418461613
16385c83e1d7207a7e1e7f40c56add1a5109273a,461.4464614610248
0a0a040855f52d4ae73d3ecb7ea397c9c8b9c6e7,461.43751905575846
c03f2bcf9ef69bcfdf270b6ffc6110408f0ead41,461.41057681418755
ff3f5cecf1b14062f887674e604d2c63ee628907,461.3610179836392
5128a1a7c4743109ace5dcfd42879ee999290536,461.3209259210348
695da51f9d0b2180555486f36e73da51db3b8740,461.27970402329214
3827e819a620d8f9a085c22cea412b1865aed0c7,461.2525795366101
28c2105c3a17666cabb18b92e3e1be803c39fbc1,461.2438614328458
21e7c065af2be78876ed12d2efa20420080f6275,461.1271645447048
812dad3abf68e537e7a5f58627c83daea4375233,461.092881045966
59635391444e7d9e0b8521e30e01f8926fe28204,460.94604621683345
556802f575493ba712ede7a5f9659201f60c5043,460.89162521407695
addaffc4a499dbafbd55194706f75a50c1359f20,460.8847940860113
c60b5edc405d33d60582ba9939bfb23b2b25b583,460.775739906713
dc56167fb0ffcbf92624206591985da23ba078a3,460.77204178918413
339eae574442eb2feadab346359cfff9c94d7fe3,460.7292167587357
f276df735911779a1ff5d835bcaf6d214d3effcb,460.69676891483476
559672741efc90bf174f3cd83609d9de577e0dea,460.6923013960007
c0e056e6a7e9d9a60e0544ab7ffc8479865f1565,460.630981994477
d084e1c3d7146dbef3c6481a96359948bf91d7db,460.6147501026619
976c956801b752be72d06bf859a82f6f8d81f125,460.43344830146884
a15d809e0a87059fde96b0b69718e260119b680f,460.4052961294904
5954217e13179b6043acc782e102668a2612a8e4,460.3858050439697
f71ecc896480baffcab5e5beec55ddda862e5c06,460.3354629161513
05cf942d421a1328096dd41aa129871a0f151617,460.3099376507025
4c3d0438add4c03cb81a25c5eee309226aa28053,460.30775111874766
de867b4fb4349ae1ea2ec86828f53d5eb6921367,460.2943885147732
8500865acd482736233a43a6b616705bec5928dc,460.27295604380055
1716bac5fa1b2e07c5309fd23296fb10f32a91fd,460.2465637766309
d25c087f96c3997d6328b953d4a710d27ef5838a,460.21736119745896
26012fe1f16f804ba938e086b86c821ccbb9658c,460.18833315925855
1a476aa7e8ab945d9f2c3bdf6dd5c6b7d6da4505,460.1028529916498
9aa4a411cd914b73b9d2843d50f7796dad1c0969,460.0337801786917
7ede2e4d7b38337e9819adbcd29f493efaf1422f,459.97891033692827
d8d0b37b552dbfb590ffe86600f0b8ea379039ba,459.891267876159
2983370b79c09bf78418e4335e0884bb926a5fb0,459.8542078066455
c5a296404fbc274c5c1485e208ac153bf145057b,459.83987949047054
f42ba849a8b102e802c1d4eb6471114bdf2c92ca,459.800775586417
e72fa771191b450f9e2e1472f016e33a60c6fb39,459.7866039272691
b4db18a0fd7287a039b6993dd72f89dfa14a2e40,459.783900323167
2f92fa475182d8418649848e4f603a439dc583c0,459.68373182141175
cf05f39e6be2a1f1fb1eaa48a1e1f199bd62ffb8,459.6363332939937
dba84edcb41c0e0fb8f04c31bc9c2a466a3d53cc,459.62515468739423
109a9b1e57f7056d0a023c34fb8f411a5a6b4bfc,459.61979314713886
db41f8e8f96de2f4bbba079fc9fcab78811a3589,459.5566769828519
9c363a85321c14b6ed7985872bb2775e3544efef,459.5470454402633
2211d854bb3e5dc2d5fc07f73066e41d3a5693dc,459.5111783117649
db58077a6d9064040df91d4c211f102003d2e1e2,459.4911650234161
9bdf8d2765e09212783fd4fcee4ab75f752257b0,459.4892482668665
1be967dd3c730c59f797a28e129633ce5478b933,459.36835644880637
b446e365b8853cee2d0b0957bf4c65a1fd44a75c,459.35579150970227
d426e04457c4fc8b4068a7da6805a7ab8e07224d,459.26812553031164
95771cfcb7feb9cd8ede0dc51ef60cc6ca31398b,459.2569985398187
a185d42f150631e1f22e1d81f965dda9833d0bec,459.1936910808163
09985e3d85e82b3a084a6854d96f6eaaab8d8273,459.0906461295381
d5cd072d83b6f94f61446f50f2609fb186a44e2b,459.07444946524583
a972a0c709ad2e61b06bc0c5fbfa87960aa2168d,459.0606453333756
78de1ee60b55766cc3eba4089e36c57139b66ebd,459.02668825635
02cd7777cfc90181dc6c7cf08f46dc609bc99172,458.9706298325004
35c2f152e11563a73c63ca645dc218200e7598a6,458.9618994458714
10a1e8808e744c619376bff659f859cd71e8c41d,458.88104397329636
e71aabde890247e81e5a8be5f620cc9c0d0ccdee,458.84810799283605
515db15df8581ae72bb8e8358833016adee74e02,458.82918175667885
5a8c458e9e19e15a59f06d7a86abae6207652e1b,458.7979599383272
9e8294ffb80e05eb5eb9e62e3e7ed6b8dcba9f13,458.7773968501847
e07b284e165ab36e6f7ed189116df038c578cb0d,458.70202885353854
aa783515ff738d23f6adae631cbf51ab58fae5b7,458.57030635202153
f8224c83e27f4921df62876f7ff660b1dab3d974,458.4764335720639
c913b6be8e2f1ef59c19883937f783d31ae6006e,458.45507404726163
9c613b956fdd251bda7a8ac21441f5fe67d7f357,458.44135837871767
afd0fa3f3fc672e3c5d6c21173b5ba3b8caa5c8e,458.43876026667647
1e198a957380b99a5522bb8ccd848c77cab55cd4,458.42166849362746
865bbf6fa8684f00f8118c42b0aac3d12b36a58b,458.41385819021946
4869c5203186da06b9facfc84abe6277cf60667b,458.40726003261057
446a666ce7e015158181ce032e318a2ceffad8e1,458.3679294908084
e0d95e457fb3e5df429c4818790d1c4a7b725868,458.3535712378019
3f528b6e3b867d4116bae65044d6e271dd65fc8a,458.3463631629125
27ab51f4028992f4d54134a73a8bf348d9d8474a,458.3008713026751
4a8387ab4e484323ab4c1685f2cb2385b2a42ee4,458.2569012290473
ff0e557eddb3badc380ec80b1fbe7b909b8b0c54,458.1994083470941
87e42e3f1e79c11b9bec6826b4f814304531478b,458.0842604938355
cd24a0c4131412a63327491a7f9a33d4d9c4bbb1,458.07582847391865
186f0e871262e3c34f65f1e4e2ae5d56f6c88fa7,458.0724449329954
87fdb4510def669e4fa6434518d67d253058d250,458.0503471694797
5d4acf7f9c77080ae06cea9799cc101ede20861d,458.0187976382895
827c808e5a3d17b81cd7cb9434f92b276416a39e,458.01291516399914
b6e88ccc0391dece267c4d9b48c44490903b46b4,457.9516470496301
ab9b69839b48825032b5f4778eea40e321c1ece5,457.87603704412504
f5e069ee3bc95998464e8ff5da048b7f999921ed,457.8741648852241
cfcaab878786f9216a4d8433f2a46bad9276aee4,457.8170316267425
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,457.7803284415982
b2ef33438b16f54eaaada5a499e5b9d70e7cbaf9,457.73541468330035
20eaf4dfc827e8fa9f3fc7d7c7b7ba1c66e4fba7,457.73519460584714
0d6e25ccfedded4c38caa1ffc259800b28f13de7,457.71186027984743
7d39df837488ca3fa6e512fd9e20ec7753b4c36d,457.7090384173336
1b3f80a1cd9fff0408e96169fcaf006936b34fed,457.657504533218
ec12ea01cda3dcf0c6271ea7140c656f4774264b,457.6401093119381
c5baf118bd7fba6fe5b151a3808e0a086a70a612,457.5636661317811
4f735bfdc3f9ff0ca502f569e2511fe07c48f16c,457.52310960355896
9eff25e9e6a719d6ae4e039366f5f7885fd57c7a,457.43816251013305
6d7936cd053671f5fa83cb0b17541834f752f2e2,457.423860649201
75b3ea3112b7c010512672e211971e1bc28e1c02,457.4213569666212
cb6093db7de64440b441bced08f3e0cd07f65ea8,457.4044940843625
1e1a31194dded0ff0f168985aba3dce8bde7daf2,457.3890274988685
804b2ef7a75c29bd00b1aa83516be823077b2f50,457.38080998286813
f910dd4f00cd5960ea016c9072e81b5025eb695f,457.30219245958403
129760f8a10b98f61fc894a2643cae4cfb0bb4e2,457.23695447693376
3a74629fd3af085f644ada2fd31359de263dc95d,457.22165991415403
aeb326f18b50b87f53e1130fc56f77ba85b25f50,457.1805748733485
0611b0f33e4360e562f589cd5f8e5f1f0e347974,457.17986015244264
cf71722a9c4e583c4931ebc390cfe917e63e80c1,457.1674625847424
b9dca5370778c64f1743eab56bcff742b312866a,457.0891563315314
b37c638584dca4b6af8a41eaa8390d8544f9f7b0,457.0887853045868
80ebcab6d61c93a33737d445d07dca3e0c9dd17d,457.0469608002524
19e929094c9125d910057a57e7f5848a0664b815,456.9739638925129
288045fd157d4286c74728a2b725c53e3b7f7f1a,456.9711226367805
e8f1b07f87537cb6dfa1ad1427023dc333615908,456.88849690099914
1e1b06caeddac05fba544d2caab9bdef92292448,456.8168427899883
39afaf1c7ac2609fb67d2a82420917b00cf6d8af,456.77350019117284
7b807ff1f62f5e196af28f0b495c359dccba903e,456.75299638786373
b62836e36b6a37a18823b0176647b31ed84bd759,456.7184203723029
dd7b89ef2c69d23491f3e4eaa9d23e0ec85cdbc2,456.6446202763756
e074b29573906c0b39248900a4d73df3a44cb72f,456.5702515908367
fc59feb8b75f22a86ef27bf267a3e7f8712b8a42,456.41975711021
d958d954eecd475a0531335ec908bdaba301921e,456.39113931307065
f1d79760b6199b7aaaff1f7e375e2924f4f009b5,456.32890150772175
d0d46be0bccba21473f35ad8cc0d89655492cbbf,456.32669018417965
d8dbd1b69422da966feb6005d1ccce48548656d9,456.3185500721414
172c3201202c7da0b9a8233e72fde6d0c6f8d388,456.3048203581178
6e27fbdbe1c3535d01606cebf23168cbc867284a,456.27077209682795
129a144075139d67277018fe820d4fc707e21a35,456.20058249547765
dce13548e1262652b7402c62298bbb251070b3ee,456.17578723922225
4da01681741717af1f606e3da40f468a21398a8a,456.15248300761414
726cbea60b4782b3c3d7d24e3be16d48a84f4f1b,456.0142249197741
eb5f0ef501357740c2ac626bf1ce233475aa47af,456.0042620932481
fc050b2c8fa3446890fe1418332352177dd34506,455.93756093955943
ef7c0a6383a034a045009a6307628b3a60e84eff,455.93018215825987
b3f0a6db10b01a26a21fb9362b23db86e43c23b1,455.9290763441373
f35e6d28efdd75a8fb20f00230cbe51e8cd240e7,455.8583711881497
4a2c33c7b834f6d028a554d0e117441e036c3e08,455.8138425394635
6959680884f838fa666cef4dcaf6f38c68015a75,455.800822856877
88c22a24bf7c1f218cdd78973beb0e93d5fabbfa,455.7644219024728
23f42cbb61a06a505bc0fb98585945008f83f1cf,455.6964226576395
4c655a6be04f11039d8691c84f32a127aa31302b,455.63418500194376
df48244dd58500fb8eceb66186156576c6b70912,455.62900293276965
5a02e1ababe03db1aafe9fa1176e0b8d42ada72c,455.56398019555115
b2e029961aa0f20071b74708e0d97e6f200ec582,455.430911368034
a619a9d3ca266f111b5d1a0a7404ac00f89453f2,455.4096597373145
9c02e42506311428329e6508a06c5a7349fc4449,455.3885445903193
b296bc595a212a2f89a35470a4bdbb3bfc3f7f1a,455.3481815937039
f75106ff49d0d61e6d6216983b9a0dfa87f5676b,455.2135665734477
7554a17cb5fe0ee2acae424d6194396cb033cbca,455.2058785630572
5804507bbbf1c73c3d82e9167b8f3b5e60303be4,455.17149238279455
4c314024a3148ca131970a181ffb67bc108c25f0,455.17001796748696
52b854afb52256da49125f35c7592f9c44e39e04,455.1360279109936
14c5239ae91ba16015642f25984d7f57a02697a1,455.0014124888788
819a718cc8cbcc640b10e75b2fa83df51861809f,454.97864137345545
9f5a24ea5afa90f5182213cc0ff9b31a3f215337,454.900413737992
dff569ad73733692cbf1ab607b81063eff0e861d,454.8943501934109
75ddea11f9fd47a2b1de1de14e3fd3cdba7c67e0,454.86718247100555
c54afd21afaa320e4f0c4d11afc55d63f3915d68,454.8639540701742
0dc0351a9da12f74bd5ebc918d60f9580be35182,454.8622254796121
dc9aac8ce495d0bc5199cdba4aeca815e2180f0f,454.8502604867906
8077176ddb42ee9214d8d37b9c4fb7de0a6005da,454.82438420081337
2739eb1299b8d443a184057aa38daed5dd19bc50,454.67218633764105
c345a8209383cc6f3ece2e7c40dc0f4091420b39,454.6620636697439
659a8a61d89abbdf4ec2b6021bd828ead0d45a7e,454.64999207522
fe23ba819708fa369addcf9e6dcc7657cab3a96a,454.6288022685899
7fb12a1d1f8106aa942787429c57962db62209f4,454.5481827595231
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,454.47826712620656
14ce0c624edc795fae639018735ade1be0211e59,454.4641190697888
9a40ea9a985309c004b97d695bdec0005ec0e34a,454.4342082366422
6b1071436aa5429f5ca0f6603454282e572d5ec2,454.4157012537053
940aede382ccb332fab15d413217695ec44ca765,454.4096639321035
c8062c4cc7e023996bd37b87295f5a2957ddb172,454.3585656437453
36f493fa8a43d76bc2d30b4b7f0594652c6de6d8,454.2747234925469
fd3347da636d6c597f6b9d5ac0ff04ab4aa9f45d,454.2742937249222
e045a78dd6d3a80cdb933c2c633235f9400d935e,454.23899921149035
758122129c02619dcaa8a7c364110ab903af8856,454.19683406396217
3ca6347d41bfbf4204b59086ac3dd43739cd576e,454.09813091983875
8cf0dbe4fcea48903eeb1d91c676ee60c4bcf51b,454.0657875844108
368c201123a334ce74cb5b5736cecdc4dcd7f43b,454.0144974878456
774ac976cedb112ac8fb15af96fda500a5f027c1,453.9681750604837
17ec16b618d825d0f5ea6dcd84ba567623bd248e,453.9677667331773
a43b01b95c09f7b1887f668e50fea5986efe7122,453.9619384749233
93622845055ef268067ee6964763aff9683e8360,453.95455818460755
faa4a182b09cc7f407f65f909a43cb343da70888,453.8354001349509
7866c1a752ede108330f59479ba22bbe27e24959,453.8238709815386
e1289a71cb576242182a92fc12350bb8ddb815c6,453.8021101760242
54f1f468782f51711417a118176cfa01d04402be,453.78966178527435
9bdfb153d795b81949f9a5ef90748ab1fc30f40d,453.6270057453376
81fb55ca891b7f81ef4d173c02db0966d33623f2,453.60670784339817
92fe2c8c498e5bf7abb75c8533c9c7aaa8c9ed39,453.541037778634
c921879f4f48c0cc5ba092b03e62973976c85a17,453.5261996190367
240f9098aa7b4364fa5b87613403cf504dd24bad,453.5145191896463
e7b98bf1005d6700baa00b2b0cea9158f97b5bdb,453.34513622518966
89f6ee6e4340b03674ffd259ef574fdda7025887,453.2740307371502
62ec1107cb4bd781ac13c6e4e7a0e44f27f316ee,453.22773063027114
6f1fbc8c32c7a01ec766511a34b269ca7949e458,453.21294698482114
1ea82fc649ff450e9b4c75f1af7ba8591b6e3d29,453.2069095415915
